FileName,SW_I_Step,ECUName,DTCCode,Description,FaultCategory,Status,OccurrenceCounter,AgingCounter,Priority,EventTimestamp,RiskScore,RSSI,GPS_Status,Network_Type,Speed,Voltage,CAN_Load,Eth_Status,Bus_Errors,Ignition,RPM,Coolant_Temp,Fuel_Pressure,Boost_Pressure,Engine_Load,AC_Voltage,Charge_Current,Battery_Temp,SOC,Input_Freq,Battery_Voltage,Door_Status,Lock_State,Window_Pos,Lane_Confidence,Visibility,Image_Quality,Light_Level,Cabin_Temp,Blower_Speed,Evap_Temp,Ambient_Temp,AC_Pressure,Gear,Oil_Temp,Turbine_Speed,Clutch_Pressure,Output_Speed,CPU_Load,Lane_State,Object_Count,Steering_Angle,Driver_Torque,Motor_Current,Supply_Voltage,Wheel_FL,Wheel_FR,Brake_Pressure,Yaw_Rate,Vehicle_Speed,Target_Distance,Relative_Speed,Temperature,SOH,HV_Voltage,Cell_Temp_Max,Cell_Temp_Min,Seat_Occupancy,Crash_Counter,Belt_Status
Prod_Diagnostic_16.txt,25-03-420,EPS,0X7906,EPS specific fault 3,ECU Specific/Other,Stored,2,17,1,2026-05-25 13:05:00,122,,,,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0,144.0,630.0,929.0,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,EPS,0XA490,Voltage fault,Voltage,Intermittent,24,4,5,2026-05-18 18:56:00,324,,,,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,55.0,774.0,866.0,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,EPS,0X7727,Voltage fault,Voltage,Intermittent,1,14,5,2026-05-15 01:05:00,301,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,277.0,850.0,666.0,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,ADAS,0XA826,Sensor range fault,Sensor,Active,19,18,4,2026-05-23 10:55:00,399,,,,691.0,599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,125.0,759.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,ADAS,0XCD46,ADAS performance issue 2,Performance,Intermittent,4,6,5,2026-05-05 17:47:00,304,,,,917.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,991.0,508.0,140.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,ADAS,0X5D07,Voltage fault,Voltage,Intermittent,20,0,4,2026-05-20 22:12:00,300,,,,619.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,69.0,1.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,ADAS,0X9513,Communication fault,Communication,Active,16,6,1,2026-05-16 00:53:00,336,,,,949.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.0,455.0,401.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,ADAS,0X5CC7,Communication fault,Communication,Stored,31,5,2,2026-05-27 17:16:00,171,,,,880.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.0,628.0,698.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,BCM,0X2F89,BCM performance issue 1,Performance,Stored,10,20,1,2026-05-06 04:52:00,130,,,,,,,,,175.0,,,,,,,,,,,763.0,674.0,247.0,524.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,BCM,0X434A,BCM performance issue 2,Performance,Stored,31,9,3,2026-05-22 03:37:00,191,,,,,,,,,282.0,,,,,,,,,,,505.0,377.0,684.0,401.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,BCM,0XC299,BCM specific fault 3,ECU Specific/Other,Active,30,13,4,2026-05-05 00:18:00,410,,,,,,,,,399.0,,,,,,,,,,,469.0,124.0,578.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,BCM,0X5D81,BCM performance issue 4,Performance,Active,42,20,5,2026-05-15 01:58:00,442,,,,,,,,,143.0,,,,,,,,,,,929.0,364.0,986.0,480.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,BCM,0X56E3,BCM specific fault 5,ECU Specific/Other,Active,11,11,5,2026-05-28 16:13:00,411,,,,,,,,,538.0,,,,,,,,,,,358.0,925.0,724.0,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,GW,0X2011,GW performance issue 1,Performance,Active,42,4,3,2026-05-21 23:36:00,402,,,,,733.0,348.0,471.0,880.0,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,GW,0X5741,Voltage fault,Voltage,Intermittent,20,12,1,2026-05-27 20:30:00,240,,,,,484.0,386.0,986.0,621.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,GW,0XA377,Voltage fault,Voltage,Intermittent,33,16,3,2026-05-05 22:20:00,293,,,,,595.0,603.0,979.0,357.0,599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,GW,0XE473,GW performance issue 4,Performance,Stored,5,1,1,2026-05-28 23:10:00,125,,,,,682.0,238.0,99.0,109.0,512.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,GW,0X62DB,GW specific fault 5,ECU Specific/Other,Active,50,7,1,2026-05-06 23:57:00,370,,,,,997.0,394.0,774.0,431.0,945.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,HVAC,0X1FDA,Communication fault,Communication,Intermittent,17,3,1,2026-05-28 23:04:00,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0,782.0,384.0,622.0,647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,HVAC,0XFC6D,Communication fault,Communication,Active,21,3,4,2026-05-13 04:40:00,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.0,570.0,205.0,201.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,HVAC,0X8000,HVAC specific fault 3,ECU Specific/Other,Intermittent,19,7,2,2026-05-24 05:27:00,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.0,542.0,829.0,809.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,HVAC,0XA505,Communication fault,Communication,Active,41,3,2,2026-05-02 04:57:00,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,369.0,793.0,418.0,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,HVAC,0XED4F,HVAC performance issue 5,Performance,Active,22,5,5,2026-05-16 06:53:00,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,585.0,848.0,486.0,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,RADAR,0X6B42,Sensor range fault,Sensor,Intermittent,36,4,1,2026-05-15 13:40:00,256,,,,583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,386.0,895.0,81.0,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,RADAR,0XD84A,Voltage fault,Voltage,Intermittent,20,3,1,2026-05-16 07:03:00,240,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,,,,,,,,,,616.0,554.0,230.0,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,RADAR,0XFC1A,Sensor range fault,Sensor,Stored,25,11,1,2026-05-28 05:18:00,145,,,,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0,,,,,,,,,,77.0,548.0,874.0,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,RADAR,0XFE8B,RADAR performance issue 4,Performance,Intermittent,33,9,4,2026-05-20 01:34:00,313,,,,597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,,,715.0,914.0,483.0,,,,,,,
Prod_Diagnostic_16.txt,25-03-420,RADAR,0XB73A,Sensor range fault,Sensor,Active,3,10,4,2026-05-09 06:21:00,383,,,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,,,,,,,,,,910.0,784.0,210.0,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ABS,0XEAC5,Sensor range fault,Sensor,Intermittent,25,15,1,2026-05-28 12:24:00,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,46.0,230.0,211.0,389.0,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ABS,0XB8F0,Voltage fault,Voltage,Stored,35,1,3,2026-05-02 17:48:00,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,960.0,27.0,932.0,624.0,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ABS,0XFC35,Sensor range fault,Sensor,Stored,49,18,2,2026-05-25 00:21:00,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,850.0,637.0,445.0,887.0,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ABS,0XD859,ABS specific fault 4,ECU Specific/Other,Intermittent,48,1,1,2026-05-18 12:46:00,268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.0,695.0,295.0,880.0,961.0,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ABS,0X86A8,ABS performance issue 5,Performance,Stored,37,18,5,2026-05-09 05:24:00,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.0,764.0,947.0,244.0,136.0,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,EPS,0X57DB,Communication fault,Communication,Intermittent,18,2,2,2026-05-25 17:18:00,258,,,,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.0,585.0,405.0,40.0,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,EPS,0X6C98,Sensor range fault,Sensor,Stored,43,8,5,2026-05-01 03:19:00,243,,,,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0,677.0,329.0,857.0,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,EPS,0X819D,Voltage fault,Voltage,Stored,2,14,1,2026-05-15 01:22:00,122,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.0,654.0,865.0,570.0,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,EPS,0X1EFF,EPS specific fault 4,ECU Specific/Other,Intermittent,6,8,5,2026-05-18 10:04:00,306,,,,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.0,185.0,265.0,785.0,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,EPS,0X5271,Sensor range fault,Sensor,Stored,9,7,2,2026-05-05 19:41:00,149,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,239.0,118.0,671.0,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,RADAR,0XBF37,Voltage fault,Voltage,Intermittent,29,18,3,2026-05-02 17:45:00,289,,,,732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.0,,,,,,,,,,234.0,63.0,266.0,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,RADAR,0X1420,Sensor range fault,Sensor,Intermittent,23,17,1,2026-05-20 07:22:00,243,,,,455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,,,,,,,,,,112.0,80.0,116.0,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,RADAR,0X23D3,RADAR performance issue 3,Performance,Active,14,10,5,2026-05-12 21:26:00,414,,,,897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.0,,,,,,,,,,74.0,658.0,290.0,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,RADAR,0X1652,Voltage fault,Voltage,Stored,39,11,3,2026-05-14 20:23:00,199,,,,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.0,,,,,,,,,,482.0,966.0,637.0,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,RADAR,0X390A,Communication fault,Communication,Stored,3,9,2,2026-05-19 00:06:00,143,,,,321.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.0,,,,,,,,,,624.0,217.0,524.0,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ECM,0XD891,ECM performance issue 1,Performance,Intermittent,46,11,2,2026-05-13 18:02:00,286,,,,,,,,,,673.0,744.0,154.0,391.0,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ECM,0X23CA,Communication fault,Communication,Active,37,16,5,2026-05-21 17:46:00,437,,,,,,,,,,429.0,552.0,751.0,125.0,868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ECM,0XDC57,ECM performance issue 3,Performance,Active,39,15,5,2026-05-17 14:20:00,439,,,,,,,,,,276.0,200.0,857.0,590.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ECM,0X6424,Voltage fault,Voltage,Active,50,11,2,2026-05-15 10:47:00,390,,,,,,,,,,996.0,119.0,710.0,247.0,456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ECM,0X6CA4,ECM specific fault 5,ECU Specific/Other,Active,23,17,5,2026-05-03 11:41:00,423,,,,,,,,,,496.0,620.0,236.0,460.0,806.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,TCM,0X4AD1,TCM specific fault 1,ECU Specific/Other,Intermittent,9,17,2,2026-05-25 13:43:00,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.0,682.0,142.0,621.0,267.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,TCM,0X6771,Sensor range fault,Sensor,Stored,8,2,4,2026-05-14 16:09:00,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0,507.0,648.0,903.0,792.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,TCM,0XF65E,Voltage fault,Voltage,Active,30,0,2,2026-05-04 13:16:00,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0,568.0,729.0,953.0,482.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,TCM,0X305B,Communication fault,Communication,Active,28,0,2,2026-05-03 04:32:00,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.0,543.0,941.0,398.0,926.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,TCM,0X6AB7,TCM specific fault 5,ECU Specific/Other,Active,26,17,2,2026-05-23 09:07:00,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,919.0,845.0,920.0,345.0,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,FCAM,0XABD7,FCAM performance issue 1,Performance,Intermittent,7,1,1,2026-05-24 11:28:00,227,,,,461.0,,,,,,,,,,,,,,,,,,,,933.0,419.0,646.0,759.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,FCAM,0X5A0E,FCAM specific fault 2,ECU Specific/Other,Stored,45,4,2,2026-05-24 18:58:00,185,,,,86.0,,,,,,,,,,,,,,,,,,,,840.0,960.0,522.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,FCAM,0XA7F3,Communication fault,Communication,Intermittent,24,20,4,2026-05-13 10:28:00,304,,,,603.0,,,,,,,,,,,,,,,,,,,,181.0,521.0,740.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,FCAM,0X4B75,Communication fault,Communication,Stored,32,10,1,2026-05-19 16:57:00,152,,,,865.0,,,,,,,,,,,,,,,,,,,,538.0,594.0,521.0,951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,FCAM,0X5906,FCAM specific fault 5,ECU Specific/Other,Stored,25,10,2,2026-05-05 01:52:00,165,,,,749.0,,,,,,,,,,,,,,,,,,,,968.0,753.0,904.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,SRS,0X94E6,SRS specific fault 1,ECU Specific/Other,Stored,37,19,3,2026-05-04 11:18:00,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,,,,,170.0,,,,,,,,122.0,295.0,499.0
Prod_Diagnostic_17.txt,26-07-540,SRS,0X4940,SRS specific fault 2,ECU Specific/Other,Active,19,8,5,2026-05-25 03:59:00,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,,,,,238.0,,,,,,,,683.0,286.0,99.0
Prod_Diagnostic_17.txt,26-07-540,SRS,0X9D5A,Voltage fault,Voltage,Intermittent,49,5,1,2026-05-20 01:57:00,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,553.0,,,,,,,,551.0,819.0,7.0
Prod_Diagnostic_17.txt,26-07-540,SRS,0XE51F,SRS specific fault 4,ECU Specific/Other,Active,24,6,3,2026-05-19 13:46:00,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851.0,,,,,456.0,,,,,,,,534.0,130.0,465.0
Prod_Diagnostic_17.txt,26-07-540,SRS,0XFB01,Sensor range fault,Sensor,Active,46,3,4,2026-05-14 15:16:00,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,,,,,89.0,,,,,,,,886.0,141.0,750.0
Prod_Diagnostic_17.txt,26-07-540,ADAS,0X6A8D,Communication fault,Communication,Active,48,7,1,2026-05-11 05:32:00,368,,,,754.0,646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,283.0,465.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ADAS,0XBC0D,ADAS performance issue 2,Performance,Active,46,10,1,2026-05-14 03:59:00,366,,,,195.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.0,814.0,534.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ADAS,0XB93F,ADAS performance issue 3,Performance,Intermittent,3,20,1,2026-05-08 04:37:00,223,,,,690.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,894.0,966.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ADAS,0X53E9,Voltage fault,Voltage,Stored,10,15,2,2026-05-24 15:18:00,150,,,,91.0,897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,204.0,651.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,ADAS,0XEB6E,ADAS performance issue 5,Performance,Intermittent,48,6,1,2026-05-14 02:31:00,268,,,,183.0,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,626.0,214.0,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,GW,0X7B0C,Communication fault,Communication,Intermittent,17,19,4,2026-05-21 18:15:00,297,,,,,496.0,654.0,358.0,544.0,673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,GW,0XF0BD,Voltage fault,Voltage,Stored,15,9,4,2026-05-16 20:25:00,195,,,,,557.0,613.0,366.0,493.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,GW,0X480B,Communication fault,Communication,Active,49,9,4,2026-05-15 10:15:00,429,,,,,119.0,679.0,436.0,181.0,476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,GW,0XB91D,Sensor range fault,Sensor,Active,23,12,2,2026-05-25 15:53:00,363,,,,,501.0,825.0,885.0,616.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,GW,0X176A,Voltage fault,Voltage,Stored,18,16,2,2026-05-28 13:03:00,158,,,,,331.0,576.0,791.0,268.0,692.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,OBC,0X7946,Sensor range fault,Sensor,Stored,29,13,4,2026-05-09 01:17:00,209,,,,,,,,,,,,,,,498.0,746.0,225.0,348.0,652.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,OBC,0X5EFA,Communication fault,Communication,Stored,27,7,5,2026-05-06 17:13:00,227,,,,,,,,,,,,,,,799.0,641.0,113.0,971.0,992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,OBC,0XAC5A,OBC performance issue 3,Performance,Stored,9,19,5,2026-05-01 23:01:00,209,,,,,,,,,,,,,,,822.0,389.0,93.0,800.0,722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,OBC,0XF987,Sensor range fault,Sensor,Stored,50,17,1,2026-05-21 01:33:00,170,,,,,,,,,,,,,,,216.0,371.0,549.0,204.0,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,OBC,0X7541,OBC performance issue 5,Performance,Intermittent,15,9,2,2026-05-12 10:26:00,255,,,,,,,,,,,,,,,221.0,567.0,751.0,255.0,963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,BCM,0X193C,Communication fault,Communication,Active,49,16,1,2026-05-17 12:50:00,369,,,,,,,,,290.0,,,,,,,,,,,497.0,44.0,161.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,BCM,0X4AE1,Communication fault,Communication,Intermittent,50,7,1,2026-05-09 23:07:00,270,,,,,,,,,672.0,,,,,,,,,,,833.0,803.0,387.0,411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,BCM,0XE17B,Voltage fault,Voltage,Intermittent,18,2,1,2026-05-03 16:46:00,238,,,,,,,,,426.0,,,,,,,,,,,721.0,781.0,751.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,BCM,0XCE1E,Communication fault,Communication,Intermittent,39,4,1,2026-05-24 18:50:00,259,,,,,,,,,621.0,,,,,,,,,,,401.0,199.0,852.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,BCM,0XD8E6,Sensor range fault,Sensor,Stored,28,16,1,2026-05-10 08:29:00,148,,,,,,,,,993.0,,,,,,,,,,,208.0,103.0,271.0,672.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prod_Diagnostic_17.txt,26-07-540,BMS,0X88AD,BMS performance issue 1,Performance,Stored,19,13,1,2026-05-08 13:35:00,139,,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,292.0,930.0,720.0,,,
Prod_Diagnostic_17.txt,26-07-540,BMS,0X91B0,BMS performance issue 2,Performance,Active,25,0,4,2026-05-24 12:23:00,405,,,,,,,,,,,,,,,,,,782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,732.0,111.0,464.0,,,
Prod_Diagnostic_17.txt,26-07-540,BMS,0XA3EF,Voltage fault,Voltage,Active,26,7,4,2026-05-12 15:36:00,406,,,,,,,,,,,,,,,,,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.0,319.0,341.0,148.0,,,
Prod_Diagnostic_17.txt,26-07-540,BMS,0X286B,Communication fault,Communication,Intermittent,11,6,4,2026-05-19 07:05:00,291,,,,,,,,,,,,,,,,,,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.0,632.0,859.0,485.0,,,
Prod_Diagnostic_17.txt,26-07-540,BMS,0XC918,BMS performance issue 5,Performance,Intermittent,49,7,1,2026-05-25 15:16:00,269,,,,,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.0,759.0,346.0,855.0,,,
Prod_Diagnostic_18.txt,25-03-420,BMS,0XBA33,BMS specific fault 1,ECU Specific/Other,Stored,21,9,5,2026-05-25 03:15:00,221,,,,,,,,,,,,,,,,,,574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.0,387.0,793.0,395.0,,,
Prod_Diagnostic_18.txt,25-03-420,BMS,0X6AE0,BMS specific fault 2,ECU Specific/Other,Stored,34,10,5,2026-05-03 19:53:00,234,,,,,,,,,,,,,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.0,171.0,969.0,649.0,,,
Prod_Diagnostic_18.txt,25-03-420,BMS,0XC61A,Sensor range fault,Sensor,Active,28,17,4,2026-05-16 22:50:00,408,,,,,,,,,,,,,,,,,,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.0,124.0,572.0,922.0,,,
Prod_Diagnostic_18.txt,25-03-420,BMS,0XB6EF,BMS specific fault 4,ECU Specific/Other,Stored,12,0,3,2026-05-28 14:49:00,172,,,,,,,,,,,,,,,,,,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,746.0,435.0,219.0,,,
